IUPAC,ion1,ion2,density,temperature,pressure
"3-cyano-1-octylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][#Branch1][C][#N][C][C][=N+1][Branch1][=Branch1][C][=C][C][=Ring1][=Branch1][C][C][C][C][C][C][C][C],1301.5,363.15,101.325
3-decyl-1-methylimidazolium tricyanomethanide,[C][#Branch1][C][#N][C-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],943.13,363.15,101.325
3-ethyl-1-methyl-1H-imidazolium hexyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][Branch2][O][C][C][C][C][C][C][O-1],[C][Branch1][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1088.15,363.15,101.325
3-ethyl-1-methylimidazolium butyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=Branch1][O][C][C][C][C][O-1],[C][Branch1][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1133.5,363.15,101.325
3-hexyl-1-methylimidazolium tricyanomethanide,[C][#Branch1][C][#N][C-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][=Branch1][C][C][C][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],978.98,363.15,101.325
3-methyl-1-(4-sulfobutyl)benzimidazolium trifluoroacetate,[F][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][Branch1][C][F][F],[C][N][C][=N+1][Branch1][O][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O],1359.1,363.15,101.325
3-methyl-1-(4-sulfobutyl)benzimidazolium trifluoromethanesulfonate,[F][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][Branch1][C][F][F],[C][N][C][=N+1][Branch1][O][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O],1407.9,363.15,101.325
3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][C][C][=N+1][Branch1][=Branch1][C][=C][C][=Ring1][=Branch1][C][C][C],1387.7,363.15,101.325
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1337,363.15,101.325
choline bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1466.86,363.15,100
"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],1052.83,363.15,101.325
methyltrioctylammonium 4-ethyloctanoate,[C][Branch1][C][C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][C][C][C],[C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],851,363.15,101.325
methyltrioctylammonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],881.9,363.15,101.325
methyltrioctylammonium oleate,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],849.1,363.15,101.325
"N-(2-hydroxyethyl)-N,N-dimethyl-1-propanaminium bis((trifluoromethyl)sulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[O][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][C][C][C],1395.09,363.15,100
"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[O][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][C][C][C],1327.31,363.15,100
N-(3-hydroxypropyl)pyridinium dicyanamide,[N-1][Branch1][Ring1][C][#N][C][#N],[O][C][C][C][N+1][=C][C][=C][C][=C][Ring1][=Branch1],1130.6,363.15,101
"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",[N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][C][C][C][C][C][C],1012.1,363.15,101.325
"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",[N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][C][C][C][C][C][C],940.8,363.15,101.325
"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",[N][C@@H1][Branch1][=Branch1][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][C][C][C][C][C][C],959.8,363.15,101.325
"N,N-dibutyl-N-methylbutanaminium L-serinate",[N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][C][C][C][C][C][C],975.6,363.15,101.325
"N,N-dimethylacetamidium bis(trifluoromethanesulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][NH1+1][Branch1][=Branch1][C][Branch1][C][C][=O][C],1497.8,363.15,101.325
"N,N-dimethylethanamine acetate",[C][Branch1][C][C][=Branch1][C][=O][O],[C][N][Branch1][Ring1][C][C][C],965.1,363.15,101.325
"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][NH1+1][Branch1][#Branch1][C][Branch1][Ring1][C][C][=O][C],1454,363.15,101.325
N-butyl-3-methylpyridinium methylsulfate,[C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][N+1][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C],1170.2,363.15,100
"N-butyl-N,N-dimethyl-N-(2-hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)imide",[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Ring2][C][C][O][Branch1][C][C][C],1358.9,363.15,100
"N-ethyl-2-(2-methoxyethoxy)-N,N-dimethylethanaminium bis(trifluoromethylsulfonyl)imide",[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][Branch2][C][C][O][C][C][O][C][Branch1][C][C][C],1333,363.15,101.325
"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][Branch2][C][C][C][C][C][C][C][Branch1][C][C][C],1237.9,363.15,101.325
N-ethyl-N-methylmorpholinium dicyanamide,[N-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][C][C][N+1][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C],1085.5,363.15,101.325
tetrabutylphosphonium 2-aminoethanesulfonate,[N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],987.3,363.15,101.325
tetrabutylphosphonium L-cysteinate,[N][C@@H1][Branch1][Ring1][C][S][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],993,363.15,101.325
tetrabutylphosphonium L-lysinate,[N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],928.6,363.15,101.325
tetrabutylphosphonium L-prolinate,[N][C@@H1][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],942.75,363.15,101.325
tetrabutylphosphonium L-serinate,[N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],953,363.15,101.325
tetrabutylphosphonium L-threoninate,[N][C@@H1][Branch1][=Branch1][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],940.7,363.15,101.325
tetrabutylphosphonium L-valinate,[N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],902.1,363.15,101.325
tetradecyl(trihexyl)phosphonium dicyanamide,[N-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][P+1][Branch1][#Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],862.6,363.15,101.325
tetradecyltrihexylphosphonium bromide,[Br-1],[C][Branch1][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][P+1][Branch1][#Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],915.7,363.15,101.325
tetrahexylammonium oleate,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][N+1][Branch1][#Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],847.9,363.15,101.325
tetraoctylammonium oleate,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][Branch2][C][C][C][C][C][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],836.1,363.15,101.325
tetraoctylphosphonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][Branch2][C][C][C][C][C][C][C][P+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],1019.9,363.15,101.325
tributylethylphosphonium diethylphosphate,[C][Branch1][C][C][O][P][=Branch1][C][=O][Branch1][Ring2][O][C][C][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Ring1][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],950,363.15,101.325
triethyl(pentyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][C][C][P+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1248.55,363.15,100
triethylheptylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][Branch2][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1213.8,363.15,101.325
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][#Branch1][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1232,363.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],854.7,363.15,101.325
trihexyl(tetradecyl)phosphonium butyrate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],850.3,363.15,101.325
trihexyl(tetradecyl)phosphonium chloride,[Cl-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],852.3,363.15,101.325
trihexyl(tetradecyl)phosphonium hexanoate,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],845.4,363.15,101.325
trihexyl(tetradecyl)phosphonium octanoate,[C][Branch1][Branch2][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],841.6,363.15,101.325
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",[C][C][Branch2][Ring1][#Branch1][C][P][Branch1][C][O-1][=Branch1][C][=O][C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],847.05,363.15,100
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",[C][C][Branch2][Ring1][#Branch1][C][P][Branch1][C][O-1][=Branch1][C][=O][C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],847.05,363.15,101.325
trihexyltetradecylphosphonium decanoate,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],839.35,363.15,101.325
trihexyltetradecylphosphonium methanesulfonate,[C][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],889.4,363.15,101.325
